,shortages,mismatches,youngblood,FIFO,usability,substitution,today,antibodies_A,antibodies_B,antibodies_D,antibodies_C,antibodies_c,antibodies_E,antibodies_e,antibodies_K,antibodies_Fya,antibodies_Fyb,antibodies_Jka,antibodies_Jkb,antibodies_M,antibodies_N,antibodies_S,total_antibodies,max_antibodies_pp,alloimm_patients,total_shortages,total_outdates,total_alloimm_risk,issuing_age_SCD,subst_SCD_A,subst_SCD_B,subst_SCD_D,alloimm_risk_A,alloimm_risk_B,alloimm_risk_D,alloimm_risk_C,alloimm_risk_c,alloimm_risk_E,alloimm_risk_e,alloimm_risk_K,alloimm_risk_Fya,alloimm_risk_Fyb,alloimm_risk_Jka,alloimm_risk_Jkb,alloimm_risk_M,alloimm_risk_N,alloimm_risk_S
257,100.0,0.1503,0.0541079999999999,0.52104,0.056112,0.729456,22.2444,0,0,0,0,0,0,0,0,0,1,0,0,6,3,2,12,1,12,6.0,0.0,171.81983,0.8513362463164312,3,31,38,0.0,0.0,0.0,2.826706,11.547693,18.963808,4.03968,61.080096,14.121696,3.6696,17.491872,6.477814,18.543525,0.0,13.05734
258,100.0,0.6513000000000001,0.312624,0.705408,0.47094,0.318636,68.8374,0,0,0,0,0,0,0,0,1,0,0,0,8,3,4,16,2,14,3.0,0.0,202.477945,0.8893746822572446,20,25,39,0.0,0.0,0.0,2.835877,11.50895,22.937552,4.061184,84.811432,14.776779,3.669072,20.046308,6.333578,18.587569,0.0,12.909644
259,100.0,0.553104,0.823644,0.609216,0.87174,0.38076,19.539,0,0,0,0,0,0,0,0,1,0,0,0,14,2,2,19,1,19,1.0,0.0,194.492019,0.9332558876333298,18,27,37,0.0,0.0,0.0,2.946948,12.386365,26.222776,4.27008,73.144076,14.504973,3.63,19.391778,6.215628,18.785767,0.0,12.993628
260,100.0,0.3727439999999999,0.468936,0.4088159999999999,0.7515,0.01002,20.7414,0,0,0,0,0,0,0,0,3,2,0,0,8,1,2,16,1,16,76.0,0.0,230.530906,0.9224861040929764,17,26,39,0.0,0.0,0.0,2.528139,13.316197,36.275168,4.36224,99.9823,14.420988,3.5655840000000003,18.808008,6.336274,18.354336,0.0,12.581672
261,100.0,0.014028,0.42084,0.4268519999999999,0.266532,0.058116,41.1822,0,0,0,0,0,0,0,0,2,1,2,1,8,4,3,21,2,17,41.0,0.0,242.275045,0.9246994304998946,11,35,38,0.0,0.0,0.0,3.25061,12.532221000000002,37.57352,4.598784,104.708736,14.987505,3.755664,23.088988,6.681362,18.373355,0.0,12.7243
262,100.0,0.416832,0.847692,0.0741479999999999,0.619236,0.494988,129.8592,0,0,0,0,0,0,0,0,2,1,2,1,7,5,1,19,2,18,55.0,0.0,192.975863,0.918053244592346,22,33,40,0.0,0.0,0.0,2.803269,11.094172,24.609672,4.05504,77.17642,13.578084,3.5212320000000004,18.602804,6.0538680000000005,18.804786,0.0,12.676516
263,100.0,0.464928,0.2945879999999999,0.6933839999999999,0.21042,0.74148,116.6328,0,0,0,0,0,0,0,0,1,1,0,0,13,2,3,20,2,16,11.0,0.0,176.474351,0.8927981840693355,11,31,37,0.0,0.0,0.0,2.743148,12.627939,23.488368,4.1256960000000005,58.138468,14.199573,3.795264,18.850464,6.692146,18.727709,0.0,13.085576
264,100.0,0.188376,0.719436,0.7334639999999999,0.955908,0.849696,4.509,0,0,0,0,0,0,0,0,3,3,1,0,6,1,1,15,2,14,19.0,0.0,218.161917,0.9376842533292672,14,30,39,0.0,0.0,0.0,2.989746,12.386365,25.927696,4.10112,95.718592,14.782887,3.646896,20.385956,6.640922,18.751733,0.0,12.830004
265,100.0,0.12024,0.466932,0.743484,0.19038,0.138276,35.4708,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4,14,1,14,6.0,0.0,208.740479,0.8886576482830385,11,28,38,0.0,0.0,0.0,3.132406,12.502594000000002,27.757192,4.371456,82.762208,15.628845,3.829056000000001,21.036948,6.29853,18.514496,0.0,12.906748
266,100.0,0.895788,0.995988,0.579156,0.394788,0.5591160000000001,19.839600000000004,0,0,0,0,0,0,0,0,2,1,0,0,7,1,4,15,2,14,19.0,0.0,187.89354,0.905043258071323,23,25,34,0.0,0.0,0.0,2.573994,11.789267,24.157216,4.128768,71.09485199999999,13.881957,3.709200000000001,18.160554,6.47377,18.792774,0.0,13.131188
267,100.0,0.06012,0.234468,0.673344,0.324648,0.33066,8.7174,0,0,0,0,0,0,0,0,3,2,2,0,5,1,3,16,3,14,65.0,0.0,216.25004,0.908286827419185,16,26,38,0.0,0.0,0.0,3.061076,12.304321000000002,29.035872,4.3868160000000005,90.033648,14.900466,3.72504,21.454432,6.297182,18.349331,0.0,12.701856
268,100.0,0.84168,0.352704,0.496992,0.51102,0.909816,67.0338,0,0,0,0,0,0,0,0,2,0,0,0,6,2,2,12,1,12,24.0,0.0,190.836667,0.891272498953537,13,36,38,0.0,0.0,0.0,2.666723,11.520345,25.730976,4.16256,72.61524399999999,13.946091,3.65376,18.553272,6.411762,18.56855,0.0,13.007384
269,100.0,0.1022039999999999,0.5971920000000001,0.176352,0.006012,0.31062,2.1042,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,11,2,9,91.0,0.0,129.651859,0.9189351481184947,13,31,40,0.0,0.0,0.0,2.463942,10.481121000000002,3.973744,4.002816,40.059024,12.726018,3.374448,14.562408,5.8179680000000005,18.656638,0.0,13.533732
270,100.0,0.62124,0.633264,0.12024,0.86172,0.4188359999999999,18.3366,0,0,0,0,0,0,0,0,3,1,2,0,8,3,0,17,2,13,24.0,0.0,190.795728,0.9390009119464992,17,30,40,0.0,0.0,0.0,2.560747,12.347622,26.301464,4.180992,71.55758,14.755401,3.492192,17.980116,6.202148,18.584566,0.0,12.8329
271,100.0,0.655308,0.84168,0.963924,0.883764,0.006012,116.0316,0,0,0,0,0,0,0,0,0,0,1,0,9,4,2,16,2,14,61.0,0.0,235.265522,0.9027732815366354,16,21,39,0.0,0.0,0.0,2.612716,13.537260000000002,35.960415999999995,4.334592,103.981592,14.413353,3.5011680000000003,20.152448,6.20754,18.539521,0.0,12.024916
272,100.0,0.67134,0.026052,0.36072,0.234468,0.893784,55.91159999999999,0,0,0,0,0,0,0,0,3,3,0,0,7,1,1,15,2,12,11.0,0.0,173.391731,0.8838320864505403,19,33,38,0.0,0.0,0.0,2.685065,10.556328,19.790032,4.227072,62.13775999999999,14.052981,3.667488,18.340992,6.331556,18.635617,0.0,12.96684
273,100.0,0.659316,0.3927839999999999,0.883764,0.539076,0.438876,92.2842,0,0,0,0,0,0,0,0,1,2,0,0,9,2,2,16,2,14,188.0,0.0,198.995436,0.8970650337837838,14,25,36,0.0,0.0,0.0,2.809383,12.773795000000002,25.357208,3.9936,78.432396,14.550783,3.712368,19.497918,6.53106,18.667649,0.0,12.669276
274,100.0,0.94188,0.839676,0.238476,0.823644,0.3146279999999999,8.4168,0,0,0,0,0,0,0,0,1,1,1,0,5,2,7,17,2,15,7.0,0.0,194.307371,0.9164068001207122,15,30,42,0.0,0.0,0.0,2.564823,11.515787,22.190016,3.941376,81.869804,12.881772,3.658512,18.111022,6.209562,18.451433,0.0,12.913264
275,100.0,0.957912,0.21042,0.5871719999999999,0.132264,0.182364,105.21,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,11,2,10,0.0,0.0,154.466035,0.9131232792903028,12,30,39,0.0,0.0,0.0,2.424201,11.53174,11.70484,4.0857600000000005,50.205988,14.607282,3.4409760000000005,18.69833,6.359864,18.46845,0.0,12.938604
276,100.0,0.909816,0.885768,0.4188359999999999,0.046092,0.857712,91.0818,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,7,1,7,33.0,0.0,117.379388,0.9279730281977931,16,34,38,0.0,0.0,0.0,2.498588,9.86807,5.980288,4.1994240000000005,24.194064,13.504788,3.5576640000000004,15.19571,6.267526,18.78877,0.0,13.324496
277,100.0,0.66132,0.73146,0.042084,0.0180359999999999,0.064128,45.3906,0,0,0,0,0,0,0,0,0,0,1,0,12,3,1,17,2,15,12.0,0.0,121.182605,0.9638528598766744,22,22,39,0.0,0.0,0.0,1.778155,11.148868,3.973744,4.064256,31.06888,13.04058,3.11256,16.75243,5.515342,18.572554,0.0,12.155236
278,100.0,0.454908,0.3747479999999999,0.006012,0.398796,0.298596,53.80740000000001,0,0,0,0,0,0,0,0,3,2,0,1,6,2,6,20,3,14,14.0,0.0,183.58574000000004,0.9471422432316288,22,29,37,0.0,0.0,0.0,2.614754,11.782430000000002,25.986712,4.303872,67.194716,13.524639,3.4288320000000003,17.647544,6.036344,18.687669,0.0,12.378228
279,100.0,0.068136,0.112224,0.2424839999999999,0.645288,0.17034,69.138,0,0,0,0,0,0,0,0,4,0,1,1,4,0,1,11,1,11,19.0,0.0,213.267799,0.9321553228621292,18,31,38,0.0,0.0,0.0,3.227173,12.395481000000002,28.504728,4.54656,87.98442399999999,14.553837,3.667488,20.428412,6.394912,18.614596,0.0,12.950188
280,100.0,0.947892,0.86172,0.6492960000000001,0.535068,0.7695360000000001,97.0938,0,0,0,0,0,0,0,0,3,0,0,1,6,0,2,12,2,9,4.0,0.0,188.07346299999995,0.9033028666389696,20,28,37,0.0,0.0,0.0,2.72073,12.384086000000002,23.429352,4.088832,71.75589199999999,13.840728,3.636864,17.544942,6.644292,18.887869,0.0,13.139876
281,100.0,0.134268,0.849696,0.264528,0.635268,0.3486959999999999,49.899600000000014,0,0,0,0,0,0,0,0,1,0,2,1,5,2,2,13,1,13,1.0,0.0,205.45335,0.936266751081566,19,33,37,0.0,0.0,0.0,2.969366,12.308879,27.83588,4.1195520000000005,83.224936,13.881957,3.684384,19.837566,6.2810060000000005,18.462444,0.0,12.84738
282,100.0,0.5991960000000001,0.977952,0.7515,0.689376,0.885768,145.1898,0,0,0,0,0,0,0,0,2,1,0,0,8,2,4,17,2,16,97.0,0.0,199.251282,0.9190525231719876,17,32,39,0.0,0.0,0.0,2.78187,11.228633,26.911296,3.919872,78.99427999999999,15.242514,3.647424,19.080434,6.31538,18.517499,0.0,12.61208
283,100.0,0.8196359999999999,0.993984,0.925848,0.1002,0.927852,73.9476,0,0,0,0,0,0,0,0,0,0,0,0,8,1,6,15,2,13,0.0,0.0,147.33521,0.8843253968253968,16,30,36,0.0,0.0,0.0,2.580108,11.290166,11.11468,4.211712,42.670132,14.512608,3.73824,18.59219,6.4784880000000005,18.64863,0.0,13.498256
284,100.0,0.7494959999999999,0.438876,0.6372720000000001,0.028056,0.492984,26.4528,0,0,0,0,0,0,0,0,1,0,0,1,9,2,2,15,2,13,39.0,0.0,110.691426,0.9699923338079072,20,31,36,0.0,0.0,0.0,2.308035,10.667999000000002,2.970472,3.935232,19.864252,13.767432,3.497472,15.365534,6.165752,18.74873,0.0,13.400516
285,100.0,0.31062,0.13026,0.797592,0.8076120000000001,0.048096,9.6192,0,0,0,0,0,0,0,0,1,0,1,0,8,1,3,14,2,13,52.0,0.0,222.377044,0.9252179392920912,14,33,40,0.0,0.0,0.0,2.643286,12.792027,31.27848,4.150272,94.826188,14.924898,3.6432,20.1666,6.5829580000000005,18.501483,0.0,12.867652
286,100.0,0.3927839999999999,0.8657279999999999,0.905808,0.779556,0.8376719999999999,99.4986,0,0,0,0,0,0,0,0,3,0,0,1,8,1,0,13,2,12,6.0,0.0,204.475645,0.9271139985788244,14,30,40,0.0,0.0,0.0,2.867466,12.35218,29.70472,4.28544,78.597656,14.662254,3.758304,20.315196,6.613288,18.527509,0.0,12.791632
287,100.0,0.4008,0.166332,0.899796,0.7174320000000001,0.194388,111.8232,0,0,0,0,0,0,0,0,0,1,0,0,11,0,4,16,2,15,34.0,0.0,210.201788,0.9320200061243238,16,31,38,0.0,0.0,0.0,2.835877,13.393683,24.668688,4.13184,89.27345199999999,14.836332,3.72768,19.331632,6.355146,18.672654,0.0,12.974804
288,100.0,0.623244,0.202404,0.034068,0.669336,0.6873720000000001,117.8352,0,0,0,0,0,0,0,0,2,0,1,1,11,1,4,20,3,17,9.0,0.0,191.629621,0.93035953435665,15,33,39,0.0,0.0,0.0,2.731939,12.099211,25.534256,4.245504,73.077972,13.768959,3.5038080000000003,18.96368,6.104418,18.840822,0.0,12.759052
289,100.0,0.43086,0.464928,0.27054,0.158316,0.78156,33.6672,0,0,0,0,0,0,0,0,3,0,1,0,8,0,4,16,2,13,87.0,0.0,178.913181,0.9005076142131979,16,28,39,0.0,0.0,0.0,2.721749,11.832568000000002,19.790032,4.00896,65.872636,14.416407,3.4842720000000003,19.06982,6.179232,18.607589,0.0,12.929916
290,100.0,0.4509,0.414828,0.56112,0.002004,0.14028,21.6432,0,0,0,0,0,0,0,0,0,0,1,0,9,0,3,13,2,12,45.0,0.0,114.719025,0.9934579439252336,15,25,38,0.0,0.0,0.0,2.063475,9.881744,2.65572,3.80928,25.317832,12.982554,3.5412960000000004,15.821936,6.029604,18.730712,0.0,13.884872
291,100.0,0.1963919999999999,0.09018,0.192384,0.57114,0.855708,58.0158,0,0,0,0,0,0,0,0,3,0,2,0,5,2,1,13,3,11,25.0,0.0,205.428951,0.9495602951581926,15,31,40,0.0,0.0,0.0,2.971404,13.364056,30.39324,4.334592,79.754476,13.938456,3.5634720000000004,19.38824,6.371322,18.619601,0.0,12.730092
292,100.0,0.42084,0.386772,0.0,0.98196,0.18036,69.7392,0,0,0,0,0,0,0,0,3,0,0,1,5,2,4,15,2,14,1.0,52.0,194.61083400000004,0.9628256616208424,23,34,37,0.0,0.0,0.0,2.616792,11.629737,26.675232,4.211712,78.795968,13.100133,3.3644160000000003,17.753684,5.970292,18.542524,0.0,11.950344
293,100.0,0.252504,0.557112,0.979956,0.8737440000000001,0.472944,43.587,0,0,0,0,0,0,0,0,4,2,1,0,4,2,4,17,3,14,39.0,0.0,206.539825,0.9210338862318104,16,34,40,0.0,0.0,0.0,2.88377,12.780632,29.724392,4.230144,79.688372,14.940168,3.755136,20.375342,6.606548,18.687669,0.0,12.867652
294,100.0,0.224448,0.92184,0.1503,0.959916,0.026052,74.8494,0,0,0,0,0,0,0,0,2,0,1,1,11,2,1,18,2,15,57.0,0.0,218.970735,0.9169835234474016,10,34,39,0.0,0.0,0.0,2.596412,12.785190000000002,28.5244,4.3008,95.35502,14.019387,3.5492160000000004,20.18429,5.9696180000000005,18.776758,0.0,12.909644
295,100.0,0.414828,0.022044,0.965928,0.494988,0.773544,112.1238,0,0,0,0,0,0,0,0,2,0,0,1,11,1,1,16,2,13,29.0,0.0,197.254041,0.9092792046396024,18,28,40,0.0,0.0,0.0,2.952043,11.584157,23.763776,4.282368,78.16798,14.333949,3.823776000000001,19.9897,6.58498,18.714696,0.0,13.056616
296,100.0,0.458916,0.396792,0.8757480000000001,0.813624,0.188376,126.8532,0,0,0,0,0,0,0,0,1,0,1,1,8,4,2,17,2,14,64.0,0.0,204.43906500000003,0.8816973015252249,18,19,40,0.0,0.0,0.0,2.980575,11.980703000000002,22.209688,4.365312,84.976692,15.27,3.55344,20.863586,6.458942,18.589571,0.0,13.190556
297,100.0,0.6753480000000001,0.3667319999999999,0.2004,0.68136,0.609216,43.28639999999999,0,0,0,0,0,0,0,0,3,0,0,0,5,1,2,11,2,9,1.0,0.0,187.69984,0.920523138832998,18,29,39,0.0,0.0,0.0,2.725825,11.543135,22.878536,4.16256,73.309336,13.833093,3.580896,17.470644,6.326164,18.609591,0.0,13.26006
298,100.0,0.847692,0.973944,0.03006,0.166332,0.5771519999999999,31.8636,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,12,2,11,103.0,0.0,158.814791,0.9269313195224004,15,25,39,0.0,0.0,0.0,2.472094,11.536298,16.976936,4.015104,53.54424,13.964415,3.4378080000000004,15.715796,5.9123280000000005,18.494476,0.0,12.745296
299,100.0,0.07014,0.98196,0.7494959999999999,0.062124,0.583164,135.27,0,0,0,0,0,0,0,0,0,0,1,0,10,1,2,14,2,13,2.0,0.0,193.256559,0.8576343215622787,17,29,39,0.0,0.0,0.0,2.87358,12.12428,24.963768,4.1256960000000005,72.648296,14.269815,3.946272,20.30812,6.149576,18.682664,0.0,13.164492
300,100.0,0.567132,0.999996,0.953904,0.91182,0.358716,126.252,0,0,0,0,0,0,0,0,1,0,0,2,9,2,2,16,2,15,19.0,0.0,200.603383,0.9237103174603176,19,21,41,0.0,0.0,0.0,2.807345,11.791546,24.0982,4.442112,81.14265999999999,15.117299999999998,3.618912,19.35286,6.6490100000000005,18.616598,0.0,12.96684
301,100.0,0.434868,0.078156,0.33066,0.04008,0.334668,40.2804,0,0,0,0,0,0,0,0,0,1,0,0,6,3,2,12,1,12,55.0,0.0,142.153259,0.906800746423388,11,30,39,0.0,0.0,0.0,2.408916,11.1671,10.62288,3.972096,41.843832,13.860579,3.6564,15.882082,6.6867540000000005,18.786768,0.0,13.265852
302,100.0,0.336672,0.8637239999999999,0.168336,0.5310600000000001,0.8276519999999999,71.84339999999999,0,0,0,0,0,0,0,0,2,1,0,1,8,1,3,16,2,15,47.0,0.0,199.47351300000005,0.9125137321482072,12,34,36,0.0,0.0,0.0,2.878675,11.312956000000002,27.363752,4.5312,78.72986399999999,14.367543,3.5988480000000003,18.631108,6.401652,18.681663,0.0,12.976252
303,100.0,0.945888,0.609216,0.266532,0.066132,0.955908,131.3622,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,8,2,7,3.0,0.0,132.51866,0.922226812642016,19,29,38,0.0,0.0,0.0,2.466999,11.171658,9.73764,4.091904,33.38252,13.888065,3.4541760000000004,15.928076,6.155642,18.85884,0.0,13.38314
304,100.0,0.797592,0.925848,0.6873720000000001,0.737472,0.192384,91.3824,0,0,0,0,0,0,0,0,4,0,1,0,8,0,5,18,2,16,26.0,0.0,200.225,0.9139147326449238,20,33,39,0.0,0.0,0.0,2.723787,12.434224,26.596544,4.1994240000000005,78.234084,14.78136,3.5075040000000004,19.696046,6.142162,18.911893,0.0,12.997972
305,100.0,0.152304,0.178356,0.663324,0.99198,0.6372720000000001,39.67920000000001,0,0,0,0,0,0,0,0,5,0,1,0,6,1,6,19,2,18,16.0,0.0,209.507374,0.9387126578380044,18,26,38,0.0,0.0,0.0,3.108969,12.235951000000002,30.373568,3.950592,82.663052,15.240987,3.678048,20.477944,6.39626,18.537519,0.0,12.844484
306,100.0,0.26052,0.773544,0.9519,0.4088159999999999,0.458916,61.0218,0,0,0,0,0,0,0,0,0,1,1,0,9,4,1,16,2,15,153.0,0.0,204.714595,0.9108241082410824,17,27,40,0.0,0.0,0.0,3.050886,12.030841,24.865408,4.10112,83.654612,14.810372999999998,3.877632,20.18429,6.4596160000000005,18.747729,0.0,12.932088
307,100.0,0.222444,0.226452,0.31062,0.573144,0.5511,86.8734,0,0,0,0,0,0,0,0,1,0,0,1,6,1,4,13,2,11,0.0,0.0,208.87986400000003,0.9345342254246012,16,28,37,0.0,0.0,0.0,2.894979,12.083258,25.849008,4.236288,87.488644,14.868399,3.638976,20.071074,6.28842,18.56855,0.0,12.892268
308,100.0,0.266532,0.298596,0.7174320000000001,0.507012,0.136272,138.5766,0,0,0,0,0,0,0,0,1,1,1,1,13,2,1,20,2,18,1.0,0.0,213.98129,0.9051406980212788,19,36,41,0.0,0.0,0.0,2.945929,12.532221000000002,27.068672,4.242432,89.2404,14.749293,3.956832,20.757446,6.4218720000000005,18.835817,0.0,13.230376
309,100.0,0.482964,0.82164,0.7575120000000001,0.176352,0.5310600000000001,125.65079999999998,0,0,0,0,0,0,0,0,0,0,2,1,9,1,3,16,2,15,10.0,0.0,174.75112900000002,0.8922730989370401,19,26,39,0.0,0.0,0.0,2.783908,11.53174,19.790032,3.9936,60.881784,14.530932,3.617328,19.696046,6.424568,18.685667,0.0,12.815524
310,100.0,0.032064,0.042084,0.286572,0.08016,0.162324,103.10580000000002,0,0,0,0,0,0,0,0,0,1,0,2,6,3,3,15,2,13,22.0,0.0,217.603683,0.9155000503575386,14,29,40,0.0,0.0,0.0,2.901093,12.803422,32.104704,4.202496,87.91832,14.996667,3.83064,20.983878,6.607896,18.469451,0.0,12.785116
311,100.0,0.212424,0.2424839999999999,0.122244,0.957912,0.4789559999999999,31.2624,0,0,0,0,0,0,0,0,2,1,2,0,11,3,2,21,2,17,64.0,0.0,193.192108,0.9364646676452086,20,29,38,0.0,0.0,0.0,2.818554,11.948797,27.068672,4.2731520000000005,72.84660799999999,14.027022,3.5793120000000003,19.168884,6.002644,18.617599,0.0,12.840864
312,100.0,0.845688,0.04008,0.6993959999999999,0.2044079999999999,0.943884,20.440800000000007,0,0,0,0,0,0,0,0,0,2,0,0,5,1,1,9,1,9,41.0,0.0,167.804487,0.8523893438374625,10,32,39,0.0,0.0,0.0,2.682008,11.237749,19.101512,4.098048,56.485868,14.411826,3.747216,17.923507999999998,6.276962,18.692674,0.0,13.147116
313,100.0,0.106212,0.8737440000000001,0.51102,0.719436,0.975948,148.4964,0,0,0,0,0,0,0,0,1,0,3,1,8,1,5,19,2,15,13.0,0.0,222.94293,0.9328230436096284,16,25,40,0.0,0.0,0.0,2.808364,12.858118,37.632536,4.257792,89.141244,14.091156,3.676464,20.78575,6.401652,18.484466,0.0,12.805388
314,100.0,0.713424,0.909816,0.775548,0.298596,0.422844,34.8696,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4,14,3,11,50.0,0.0,187.552907,0.8990262489415749,13,23,39,0.0,0.0,0.0,2.702388,11.755082000000002,20.321176,3.981312,73.077972,14.814954,3.634224,19.080434,6.340992,18.719701,0.0,13.124672
315,100.0,0.603204,0.404808,0.7895760000000001,0.8516999999999999,0.8516999999999999,72.4446,0,0,0,0,0,0,0,0,2,0,0,1,6,0,4,13,2,9,85.0,0.0,190.042997,0.931460450288902,19,26,41,0.0,0.0,0.0,2.839953,11.802941,27.304736,3.88608,68.979524,15.073017,3.605712000000001,18.811546,6.452876,18.454436,0.0,12.832176
316,100.0,0.402804,0.3727439999999999,0.146292,0.945888,0.4268519999999999,104.9094,0,0,0,0,0,0,0,0,3,1,3,0,5,1,3,16,2,13,5.0,0.0,201.96277200000003,0.927899037964208,10,34,37,0.0,0.0,0.0,2.83282,11.66848,28.603088,3.922944,79.523112,14.327841,3.653232000000001,19.126428,6.320772,18.677659,0.0,13.306396
317,100.0,0.438876,0.705408,0.2044079999999999,0.77154,0.945888,3.9078,0,0,0,0,0,0,0,0,2,1,1,0,10,1,3,18,2,17,30.0,0.0,197.600569,0.9427698145025296,19,22,36,0.0,0.0,0.0,2.913321,12.826212000000002,23.40968,3.843072,81.17571199999999,13.750635,3.642144000000001,18.139326,6.4508540000000005,18.423405,0.0,13.026208
318,100.0,0.132264,0.679356,0.8276519999999999,0.282564,0.743484,108.216,0,0,0,0,0,0,0,0,2,1,0,1,9,2,2,17,2,16,22.0,0.0,211.55153,0.8921668362156663,11,29,38,0.0,0.0,0.0,3.068209,12.488920000000002,27.403096,4.33152,87.12507199999999,14.668362,3.697056,20.700838,6.474444,18.811793,0.0,12.78222
319,100.0,0.923844,0.136272,0.9018,0.4268519999999999,0.7555080000000001,82.0638,0,0,0,0,0,0,0,0,2,1,0,0,7,1,3,14,1,14,29.0,0.0,192.72257,0.9074017974351206,10,35,40,0.0,0.0,0.0,2.670799,11.579599000000002,24.865408,4.184064,73.50764799999999,14.894358,3.697056,19.664204,6.408392,18.404386,0.0,12.846656
320,100.0,0.93186,0.424848,0.094188,0.192384,0.304608,13.527,0,0,0,0,0,0,0,0,1,2,0,1,6,1,4,15,2,12,44.0,0.0,163.94458,0.9054081425967186,7,30,41,0.0,0.0,0.0,2.42522,10.934642,16.485135999999997,3.959808,60.286848,12.996297,3.5270400000000004,15.524744,6.387498,18.513495,0.0,12.903852
321,100.0,0.8056080000000001,0.044088,0.184368,0.979956,0.689376,23.1462,0,0,0,0,0,0,0,0,2,0,1,0,7,0,4,14,2,13,27.0,0.0,191.710439,0.9258920402561756,12,33,38,0.0,0.0,0.0,2.726844,12.128838000000002,26.478512,4.365312,73.805116,13.640691,3.573504,17.222984,6.319424,18.696678,0.0,12.752536
322,100.0,0.51102,0.775548,0.969936,0.919836,0.82164,147.5946,0,0,0,0,0,0,0,0,2,2,0,1,10,1,3,19,3,14,20.0,0.0,201.303882,0.9320377925703244,20,26,34,0.0,0.0,0.0,2.764547,12.463851000000002,23.921152,4.33152,83.026624,14.619498,3.695472,18.889382,6.56813,18.404386,0.0,12.61932
323,100.0,0.34068,0.615228,0.739476,0.54108,0.482964,27.054,0,0,0,0,0,0,0,0,3,0,1,1,11,1,5,22,2,17,14.0,0.0,203.450472,0.9340725806451612,21,31,41,0.0,0.0,0.0,2.969366,11.948797,25.711304,4.002816,82.365584,14.958492,3.74616,19.38824,6.6483360000000005,18.759741,0.0,12.951636
324,100.0,0.5511,0.845688,0.41082,0.7955880000000001,0.0721439999999999,136.17180000000002,0,0,0,0,0,0,0,0,1,2,0,1,9,0,2,15,2,12,1.0,0.0,217.355907,0.9240792038575972,23,32,38,0.0,0.0,0.0,2.518968,12.997137,25.96704,4.359168,97.933076,14.004117,3.620496,19.108738,6.0451060000000005,18.435417,0.0,12.366644
325,100.0,0.555108,0.77154,0.324648,0.026052,0.384768,121.14180000000002,0,0,0,0,0,0,0,0,1,1,1,1,4,2,2,12,2,10,90.0,0.0,124.68922999999998,0.9518072289156626,16,28,37,0.0,0.0,0.0,2.345738,10.499353,6.511431999999999,3.919872,29.7468,13.141362,3.715008,16.228806,6.368626,18.863845,0.0,13.348388
326,100.0,0.3146279999999999,0.19038,0.915828,0.557112,0.3507,130.4604,0,0,0,0,0,0,0,0,2,1,0,0,8,1,3,15,2,14,0.0,0.0,205.553408,0.8818283166109253,14,30,38,0.0,0.0,0.0,3.113045,11.593273000000002,27.993256,4.356096,80.679932,15.253203,3.785232,20.778674,6.260786,18.517499,0.0,13.222412
327,100.0,0.0360719999999999,0.917832,0.933864,0.7494959999999999,0.232464,144.5886,0,0,0,0,0,0,0,0,2,1,0,1,11,2,3,20,2,18,17.0,0.0,243.778639,0.933807609031859,10,29,36,0.0,0.0,0.0,3.238382,12.776074,39.894816,4.374528,105.10536,14.85771,3.844368,21.355368,6.720454,18.681663,0.0,12.929916
328,100.0,0.965928,0.2004,0.052104,0.723444,0.096192,17.1342,0,0,0,0,0,0,0,0,2,1,1,1,8,2,4,19,2,15,10.0,0.0,203.655247,0.944918699186992,11,28,39,0.0,0.0,0.0,2.224477,12.529942000000002,30.747336,4.16256,84.44785999999999,13.454397,3.366,15.687492,6.017472,18.581563,0.0,12.436148
329,100.0,0.6292559999999999,0.442884,0.2965919999999999,0.402804,0.6853680000000001,121.743,0,0,0,0,0,0,0,0,1,1,0,0,9,2,5,18,1,18,34.0,0.0,199.914936,0.9065281899109792,14,34,41,0.0,0.0,0.0,2.910264,11.556809,27.914568,4.2393600000000005,77.63914799999999,14.060616,3.662208,19.409468,6.51084,18.693675,0.0,13.31798
330,100.0,0.829656,0.779556,0.482964,0.268536,0.462924,89.8794,0,0,0,0,0,0,0,0,2,1,0,1,5,1,5,15,2,14,79.0,0.0,183.439999,0.8885310617078745,17,28,36,0.0,0.0,0.0,2.641248,11.399558,19.96708,4.134912,71.72283999999999,13.565868,3.736128,17.891666,6.779092,18.645627,0.0,12.95598
331,100.0,0.929856,0.69138,0.3146279999999999,0.509016,0.178356,76.0518,0,0,0,0,0,0,0,0,1,0,1,0,7,3,2,14,2,11,25.0,0.0,193.452639,0.9012835229051446,15,25,38,0.0,0.0,0.0,2.354909,12.488920000000002,22.780176,4.10112,79.49006,13.207023,3.5914560000000004,17.951812,6.115876,18.629611,0.0,12.741676
