,shortages,mismatches,FIFO,usability,substitution,today,total_antibodies,alloimm_risk_A,alloimm_risk_B,alloimm_risk_D,alloimm_risk_C,alloimm_risk_c,alloimm_risk_E,alloimm_risk_e,alloimm_risk_K,alloimm_risk_Fya,alloimm_risk_Fyb,alloimm_risk_Jka,alloimm_risk_Jkb,alloimm_risk_M,alloimm_risk_N,alloimm_risk_S,total_alloimm_risk,max_antibodies_pp,alloimm_patients,total_shortages,total_outdates,subst_SCD_A,subst_SCD_B,subst_SCD_D,antibodies_A,antibodies_B,antibodies_D,antibodies_C,antibodies_c,antibodies_E,antibodies_e,antibodies_K,antibodies_Fya,antibodies_Fyb,antibodies_Jka,antibodies_Jkb,antibodies_M,antibodies_N,antibodies_S
0,100.0,0.6344689378757515,0.0842685370741483,0.0805611222444889,0.3907815631262525,21.721643286573148,11,0.0,0.0,0.0,2.454771,11.046313,12.98352,3.926016,40.32344,13.86516,3.45312,15.485826,6.245284,18.506488,0.0,13.031276,141.32121399999997,2,10,66.0,0.0,17,29,41,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4
1,100.0,0.5158316633266533,0.1280561122244489,0.0432865731462925,0.3687374749498998,55.555511022044094,9,0.0,0.0,0.0,2.518968,10.740927,10.72124,3.895296,33.779143999999995,14.023968,3.3681120000000004,17.442339999999998,6.023538,18.713695,0.0,13.299156,134.526384,1,9,1.0,0.0,13,32,39,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1
2,100.0,0.8012024048096194,0.4193386773547093,0.0120240480961923,0.9819639278557114,82.78276553106213,13,0.0,0.0,0.0,2.222439,9.191207,1.298352,3.950592,15.765804,12.318309,3.4990560000000004,12.078732,6.10644,18.96895,0.0,13.503324,98.903205,2,12,164.0,0.0,20,28,40,0,0,0,0,0,0,0,0,1,1,0,0,10,1,0
3,100.0,0.7819639278557113,0.1261523046092184,0.0348697394789579,0.2444889779559118,0.9008016032064128,10,0.0,0.0,0.0,1.896359,10.513027,3.009816,3.73248,16.526,12.663411,3.1194240000000004,14.335976,5.471532,18.62861,0.0,12.885752,102.782387,2,9,87.0,0.0,18,28,38,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0
4,100.0,0.595991983967936,0.388877755511022,0.0753507014028056,0.5370741482965932,64.56452905811622,14,0.0,0.0,0.0,2.420125,11.114683,13.790072,3.830784,51.032288,14.193465,3.624192,16.373864,6.52769,18.367349,0.0,13.13698,154.41149199999998,1,14,54.0,0.0,13,32,39,0,0,0,0,0,0,0,0,0,0,0,1,10,1,2
5,100.0,0.8380761523046092,0.0937875751503005,0.1795591182364729,0.2745490981963928,18.9188376753507,12,0.0,0.0,0.0,2.484322,10.911852,16.52448,4.552704,58.6673,12.90315,3.4710720000000004,16.395091999999998,6.033648,18.480462,0.0,12.80394,163.228022,2,11,159.0,0.0,13,33,36,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0
6,100.0,0.7482965931863728,0.7791583166332665,0.1166332665330661,0.5751503006012024,40.54048096192385,12,0.0,0.0,0.0,2.682008,11.333467,12.649095999999998,3.956736,50.205988,14.730969,3.597792,18.532044,6.514884,18.584566,0.0,13.24196,156.02951,2,11,81.0,0.0,19,26,37,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2
7,100.0,0.8396793587174349,0.5640280561122245,0.0304609218436873,0.6132264529058116,62.5625250501002,11,0.0,0.0,0.0,2.4456,9.997973000000002,1.593432,4.030464,17.616716,13.048215,3.755136,16.653366,6.175862,18.817799,0.0,13.488844,107.623407,1,11,1.0,0.0,11,24,37,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0
8,100.0,0.9935871743486976,0.1642284569138276,0.0789579158316633,0.2605210420841683,4.104008016032063,16,0.0,0.0,0.0,2.143976,11.543135,11.547464,4.217856,43.265068,13.275738,3.494304,16.41632,6.032974,18.615597,0.0,13.210104,143.76253599999998,2,12,20.0,0.0,23,37,42,0,0,0,0,0,0,0,0,1,0,1,1,9,2,2
9,100.0,0.6328657314629258,0.7182364729458919,0.16312625250501,0.4709418837675351,68.7687374749499,10,0.0,0.0,0.0,2.910264,11.162542,18.235944,3.996672,56.948596,15.07149,3.759360000000001,18.687716,6.62879,18.374356,0.0,13.159424,168.935154,2,9,59.0,0.0,18,31,38,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1
10,100.0,0.6152304609218437,0.1889779559118236,0.0589178356713426,0.0741482965931863,61.96192384769539,16,0.0,0.0,0.0,2.204097,11.704944,10.268783999999998,4.073472,48.718648,14.022441,3.502752,17.251288,6.417828,18.591573,0.0,12.823488,149.579315,2,14,89.0,0.0,20,28,39,0,0,0,0,0,0,0,0,2,0,0,0,10,1,3
11,100.0,0.9006012024048096,0.2936873747494989,0.0312625250501002,0.5771543086172345,92.79278557114228,16,0.0,0.0,0.0,2.297845,9.569521000000002,2.439328,4.171776,16.955676,12.623709,3.671184,15.418604,6.050498,18.705687,0.0,13.261508,105.165336,2,14,122.0,0.0,16,25,37,0,0,0,0,0,0,0,0,1,1,0,2,10,0,2
12,100.0,0.7627254509018038,0.558316633266533,0.1350701402805611,0.6092184368737475,44.1440881763527,11,0.0,0.0,0.0,2.587241,11.137473000000002,13.554008,3.96288,48.024556,14.657673,3.5935680000000003,17.07085,6.49399,18.496478,0.0,13.163768,152.74248500000002,1,11,29.0,0.0,26,22,39,0,0,0,0,0,0,0,0,1,1,1,0,7,1,0
13,100.0,0.88937875751503,0.4669338677354709,0.1779559118236473,0.8416833667334669,15.315230460921844,8,0.0,0.0,0.0,2.763528,11.1671,19.632656,4.245504,55.329048,13.938456,3.626304,18.532044,6.300552,18.607589,0.0,13.0863,167.229081,2,7,50.0,0.0,14,35,39,0,0,0,0,0,0,0,0,0,1,0,0,4,1,2
14,100.0,0.8909819639278558,0.8990981963927855,0.119438877755511,0.6052104208416834,93.5935871743487,11,0.0,0.0,0.0,2.483303,11.515787,12.019592,3.956736,45.545656,14.682105,3.5861760000000005,17.449416,6.405696,18.550532,0.0,13.4121,149.607099,2,10,0.0,0.0,14,26,37,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3
15,100.0,0.5687374749498999,0.8914829659318637,0.1655310621242485,0.4408817635270541,45.54549098196393,10,0.0,0.0,0.0,2.764547,11.800662,15.422847999999998,4.134912,56.02314,14.836332,3.789984000000001,18.758476,6.4885980000000005,18.634616,0.0,13.171008,165.825123,1,10,37.0,0.0,9,25,38,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3
16,100.0,0.3090180360721443,0.2251503006012024,0.0509018036072144,0.7034068136272545,53.753707414829655,18,0.0,0.0,0.0,2.62902,10.797902,14.222855999999998,4.276224,47.165204,13.857525,3.5972640000000005,18.047338,6.2055180000000005,18.355337,0.0,13.47364,152.62782799999997,2,16,43.0,0.0,20,26,40,0,0,0,0,0,0,0,0,1,2,0,0,10,1,4
17,100.0,0.7082164328657314,0.3565130260521041,0.0128256513026052,0.5731462925851704,98.59859719438876,13,0.0,0.0,0.0,2.360004,9.437339,2.242608,3.889152,26.805172,12.721437,3.511728,14.714542,6.019494,18.647629,0.0,13.535904,113.88500899999998,2,11,69.0,0.0,23,35,37,0,0,0,0,0,0,0,0,1,1,0,1,7,0,3
18,100.0,0.2464929859719439,0.5830661322645291,0.0468937875751503,0.0460921843687374,89.58957915831662,13,0.0,0.0,0.0,2.678951,12.611986000000002,16.445791999999997,4.463616,66.632832,14.85771,3.6828,18.754938,6.4596160000000005,18.70869,0.0,13.435992,178.732923,1,13,8.0,0.0,27,28,40,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1
19,100.0,0.3715430861723447,0.4612224448897795,0.008817635270541,0.342685370741483,81.3813627254509,7,0.0,0.0,0.0,2.610678,10.198525,1.160648,4.098048,29.184916,14.023968,3.621024,16.94702,6.41648,18.463445,0.0,13.35418,120.078932,1,7,3.0,0.0,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
20,100.0,0.770741482965932,0.9466933867735472,0.038877755511022,0.3366733466933868,5.505410821643286,17,0.0,0.0,0.0,2.378346,11.116962,3.875384,3.790848,27.003484,14.275923,3.710256,16.426934,6.330882,18.630612,0.0,13.866048,121.405679,2,15,28.0,0.0,12,28,39,0,0,0,0,0,0,0,0,1,1,0,0,8,4,3
21,100.0,0.6537074148296593,0.5849699398797595,0.1611222444889779,0.4148296593186373,33.33326653306613,14,0.0,0.0,0.0,2.852181,11.233191,19.672,3.935232,61.675032,14.173614,3.858624,19.108738,6.62205,18.606588,0.0,13.07906,174.81631,2,12,3.0,0.0,13,34,39,0,0,0,0,0,0,0,0,0,0,1,0,10,0,3
22,100.0,0.3410821643286573,0.8077154308617235,0.1591182364729459,0.7294589178356713,95.79579158316632,18,0.0,0.0,0.0,2.989746,11.900938000000002,21.580184,3.895296,63.063216,15.111192,3.674352,19.154732,6.58498,18.505487,0.0,13.302052,179.76217499999998,2,16,61.0,0.0,14,31,41,0,0,0,0,0,0,0,0,2,0,0,0,11,0,5
23,100.0,0.884569138276553,0.2575150300601202,0.0180360721442885,0.1843687374749499,76.57655310621242,17,0.0,0.0,0.0,2.016601,11.128357,2.104904,4.13184,26.970432,13.69719,3.3068640000000005,14.367818,5.925134,18.597579,0.0,13.15508,115.401799,3,14,39.0,0.0,14,38,38,0,0,0,0,0,0,0,0,0,1,1,0,11,0,4
24,100.0,0.7963927855711423,0.1984969939879759,0.1807615230460922,0.5230460921843687,36.73667334669339,13,0.0,0.0,0.0,2.665704,11.05315,17.50808,4.13184,57.609636,13.914024,3.533376,18.64526,6.070718,18.952934,0.0,13.341148,167.42587,2,11,8.0,0.0,17,30,41,0,0,0,0,0,0,0,0,0,0,0,1,6,1,5
25,100.0,0.9791583166332664,0.4840681362725451,0.1783567134268537,0.5851703406813628,23.723647294589178,16,0.0,0.0,0.0,2.697293,11.520345,16.111368,4.150272,56.287556,14.410299,3.7224,19.020288,6.37941,18.764746,0.0,13.358524,166.42250099999998,1,16,3.0,0.0,14,27,41,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1
26,100.0,0.264128256513026,0.3260521042084168,0.0829659318637274,0.6212424849699398,63.56352705410822,18,0.0,0.0,0.0,2.856257,11.465649,21.501496,4.1472,65.11243999999999,14.691267,3.60888,18.765552,6.46703,18.410392,0.0,13.222412,180.248575,3,16,12.0,0.0,23,30,39,0,0,0,0,0,0,0,0,1,0,0,0,12,2,3
27,100.0,0.6697394789579159,0.4307615230460921,0.057314629258517,0.2705410821643286,82.98296593186373,13,0.0,0.0,0.0,2.512854,11.262818,9.285184,4.224,47.528776,14.198046,3.489552,17.159299999999998,6.216302,18.303285,0.0,13.225308,147.405425,2,12,74.0,0.0,22,29,39,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1
28,100.0,0.3266533066132264,0.5545090180360721,0.133066132264529,0.2024048096192384,87.5875751503006,15,0.0,0.0,0.0,2.918416,11.597831,18.904792,4.3130880000000005,65.641272,14.843967,3.807936,19.437772,6.657098,18.59858,0.0,13.013176,179.733928,1,15,26.0,0.0,21,26,39,0,0,0,0,0,0,0,0,2,1,0,1,9,0,2
29,100.0,0.6360721442885772,0.6268537074148297,0.1418837675350701,0.2925851703406814,68.5685370741483,11,0.0,0.0,0.0,2.76149,10.531259,13.691712,4.104192,65.14549199999999,14.546202,3.692832,19.292714,6.680014,18.854836,0.0,13.31074,172.611483,1,11,32.0,0.0,15,36,40,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
30,100.0,0.8492985971943889,0.070941883767535,0.1314629258517034,0.8657314629258517,63.96392785571143,15,0.0,0.0,0.0,2.689141,11.176216,13.514664,4.005888,46.669424,14.09421,3.592512,17.194679999999998,6.037018,18.434416,0.0,12.871996,150.28016499999998,2,14,31.0,0.0,14,33,40,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5
31,100.0,0.7066132264529059,0.9029058116232463,0.1755511022044088,0.2244488977955911,54.15410821643287,7,0.0,0.0,0.0,2.805307,10.911852,15.34416,4.144128,60.419056,15.190596,3.698112,19.791572,6.4124360000000005,18.555537,0.0,12.958876,170.231632,1,7,0.0,0.0,15,29,38,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
32,100.0,0.4997995991983968,0.87625250501002,0.0408817635270541,0.3326653306613226,33.93386773547094,14,0.0,0.0,0.0,2.682008,11.37221,10.8196,4.153344,40.687012,14.966127,3.75408,17.668772,6.390868,18.746728,0.0,13.52432,144.76506899999998,2,13,24.0,0.0,19,29,38,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2
33,100.0,0.7226452905811624,0.3203406813627254,0.1967935871743487,0.4168336673346693,57.357314629258525,11,0.0,0.0,0.0,2.555652,11.098730000000002,18.531024,4.165632,58.303728,13.831566,3.739824000000001,17.605088,6.085546,18.576558,0.0,12.961772,167.45512,2,10,0.0,0.0,7,28,40,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2
34,100.0,0.3779559118236473,0.6401803607214429,0.0621242484969939,0.1603206412825651,83.38336673346693,12,0.0,0.0,0.0,2.645324,11.467928,10.799928,4.137984,44.686304,14.882142,3.787344000000001,19.487304,6.55128,18.774756,0.0,13.349112,150.569406,2,11,9.0,0.0,13,27,39,0,0,0,0,0,0,0,0,1,0,0,0,9,1,1
35,100.0,0.374749498997996,0.3698396793587174,0.0949899799599198,0.6232464929859719,32.53246492985972,11,0.0,0.0,0.0,2.698312,11.335746,15.63924,4.3468800000000005,64.05477599999999,15.039423,3.5882880000000004,18.312688,6.2142800000000005,18.555537,0.0,13.118156,172.903326,1,11,11.0,0.0,22,23,39,0,0,0,0,0,0,0,0,0,0,0,1,8,1,1
36,100.0,0.5943887775551102,0.1470941883767535,0.1835671342685371,0.1062124248496994,55.15511022044088,18,0.0,0.0,0.0,2.401783,11.832568000000002,20.970352,4.067328,82.46473999999999,13.639164,3.581952,17.046084,6.208888,18.682664,0.0,13.052996,193.948519,2,16,8.0,0.0,14,31,39,0,0,0,0,0,0,0,0,1,0,0,0,11,3,3
37,100.0,0.3474949899799599,0.487875751503006,0.195190380761523,0.7655310621242485,96.99699398797594,15,0.0,0.0,0.0,2.899055,11.322072,22.583456,4.16256,66.104,14.489703,3.727152,18.351606,6.537126,18.680662,0.0,13.050824,181.908216,2,14,0.0,0.0,9,32,38,0,0,0,0,0,0,0,0,1,0,1,0,7,2,4
38,100.0,0.3731462925851703,0.7601202404809619,0.0300601202404809,0.9158316633266532,13.113026052104209,14,0.0,0.0,0.0,2.740091,9.831606,7.396672,4.082688,34.836808,13.842255,3.620496,16.455238,6.4313080000000005,18.713695,0.0,13.41572,131.366577,2,12,11.0,0.0,14,30,40,0,0,0,0,0,0,0,0,2,0,0,0,11,0,1
39,100.0,0.2817635270541082,0.2917835671342685,0.107815631262525,0.7354709418837675,8.908817635270541,13,0.0,0.0,0.0,2.856257,11.326630000000002,20.242488,4.064256,66.23620799999999,14.489703,3.692304000000001,18.882306,6.566782,18.645627,0.0,13.050824,180.053385,2,11,40.0,0.0,20,27,39,0,0,0,0,0,0,0,0,0,0,0,1,7,2,3
40,100.0,0.2224448897795591,0.6877755511022045,0.1859719438877755,0.5531062124248497,34.73466933867736,22,0.0,0.0,0.0,3.096741,11.524903000000002,21.678544,4.568064,76.31706799999999,14.182776,3.710784,20.676072,6.2345,18.476458,0.0,13.226756,193.692666,2,20,86.0,0.0,21,23,38,0,0,0,0,0,0,0,0,1,0,1,0,13,2,5
41,100.0,0.2144288577154308,0.3317635270541082,0.0104208416833667,0.531062124248497,18.718637274549096,13,0.0,0.0,0.0,2.532215,9.82249,4.799968,4.196352,35.795316,13.144416,3.645312,14.990506,6.41648,18.522504,0.0,13.322324,127.187883,2,12,30.0,0.0,17,31,39,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1
42,100.0,0.4244488977955912,0.3812625250501001,0.1438877755511022,0.3206412825651302,77.57755511022043,13,0.0,0.0,0.0,2.808364,11.682154,24.530984,4.214784,72.18556799999999,15.054693,3.71448,17.700613999999998,6.51421,18.982964,0.0,13.374452,190.763267,2,12,27.0,0.0,14,34,40,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3
43,100.0,0.945490981963928,0.6040080160320642,0.1787575150300601,0.4669338677354709,86.98697394789579,16,0.0,0.0,0.0,2.7513,10.822971,11.21304,3.975168,52.651836,13.944564,3.7752,17.806753999999998,6.37941,18.793775,0.0,13.236168,155.350186,1,16,1.0,0.0,18,24,40,0,0,0,0,0,0,0,0,0,1,0,0,14,0,1
44,100.0,0.3026052104208417,0.615430861723447,0.1587174348697395,0.9218436873747496,75.77575150300599,21,0.0,0.0,0.0,2.923511,10.895899000000002,21.953952,4.137984,68.64900399999999,14.130858,3.701808,19.06982,6.357842,18.747729,0.0,13.022588,183.590995,3,16,1.0,0.0,16,32,38,0,0,0,0,0,0,0,0,1,0,1,0,12,2,5
45,100.0,0.4725450901803607,0.2099198396793587,0.002004008016032,0.7935871743486974,75.3753507014028,11,0.0,0.0,0.0,2.165375,8.375325,1.750808,3.775488,20.723604,11.209707,3.2725440000000003,12.609432,5.403458,18.621603,0.0,13.54966,101.457004,2,10,43.0,0.0,20,28,40,0,0,0,0,0,0,0,0,0,0,1,0,8,1,1
46,100.0,0.9086172344689378,0.7220440881763528,0.0112224448897795,0.6953907815631263,30.73066132264529,15,0.0,0.0,0.0,2.294788,9.355295000000002,1.416384,3.867648,19.368472,11.892276,3.565056,13.256886,6.17384,18.45844,0.0,13.304224,102.953309,2,12,31.0,0.0,22,23,38,0,0,0,0,0,0,0,0,1,2,1,0,7,2,2
47,100.0,0.3346693386773547,0.6211422845691383,0.0797595190380761,0.2565130260521042,7.307214428857715,12,0.0,0.0,0.0,2.685065,11.294724,15.599896,3.944448,57.17996,15.027207,3.69336,19.427158,6.614636,18.596578,0.0,13.185488,167.24851999999996,2,11,76.0,0.0,11,30,40,0,0,0,0,0,0,0,0,0,0,1,1,5,2,3
48,100.0,0.4581162324649299,0.1756513026052104,0.0609218436873747,0.7154308617234469,1.9018036072144289,12,0.0,0.0,0.0,2.633096,10.987059,11.99992,3.93216,48.454232,13.845309,3.505392,15.588428,6.2992040000000005,18.652634,0.0,13.36142,149.258854,1,12,0.0,0.0,21,33,40,0,0,0,0,0,0,0,0,0,0,0,1,7,1,3
49,100.0,0.9903807615230462,0.8039078156312626,0.1066132264529058,0.376753507014028,83.78376753507013,9,0.0,0.0,0.0,2.657552,11.780151000000002,10.445832,4.122624,43.62864,15.187542,3.5914560000000004,18.475436,6.503426,18.963945,0.0,13.376624,148.733228,1,9,26.0,0.0,7,35,39,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
50,100.0,0.3891783567134269,0.3184368737474949,0.0785571142284569,0.4488977955911823,79.57955911823647,12,0.0,0.0,0.0,2.828744,11.07594,16.445791999999997,4.091904,48.024556,14.306463,3.732432,18.210086,6.421198,18.731713,0.0,13.22024,157.089068,2,11,11.0,0.0,10,32,38,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3
51,100.0,0.4933867735470942,0.9238476953907816,0.0937875751503006,0.4228456913827655,9.50941883767535,11,0.0,0.0,0.0,2.540367,11.743687,14.537608,3.849216,48.784752,14.929479,3.703392000000001,19.47669,6.452202,18.544526,0.0,13.338252,157.900171,2,10,19.0,0.0,13,23,39,0,0,0,0,0,0,0,0,0,1,0,0,6,3,1
52,100.0,0.4004008016032064,0.967635270541082,0.0637274549098196,0.3947895791583166,23.323246492985973,17,0.0,0.0,0.0,2.739072,10.772833,14.222855999999998,4.027392,58.898664,15.541806,3.749328,17.835058,6.784484,18.973955,0.0,13.413548,166.95899599999996,2,16,46.0,0.0,19,30,39,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4
53,100.0,0.8124248496993989,0.1585170340681362,0.0484969939879759,0.4288577154308617,19.91983967935872,14,0.0,0.0,0.0,2.358985,10.574560000000002,8.006504,3.843072,26.342444,13.764378,3.4066560000000004,16.985938,6.088242,18.622604,0.0,13.322324,123.31570699999996,2,12,4.0,0.0,13,33,39,0,0,0,0,0,0,0,0,2,1,0,0,10,0,1
54,100.0,0.8605210420841685,0.2879759519038076,0.1939879759519038,0.5250501002004008,80.38036072144288,12,0.0,0.0,0.0,2.505721,11.50895,16.7212,4.3468800000000005,68.18627599999999,14.671416,3.3644160000000003,17.916432,6.202822,18.826808,0.0,13.058064,177.308985,2,11,113.0,0.0,11,28,40,0,0,0,0,0,0,0,0,1,0,0,0,6,2,3
55,100.0,0.7739478957915833,0.781062124248497,0.1959919839679358,0.6352705410821643,76.77675350701402,10,0.0,0.0,0.0,2.638191,11.233191,19.534296,4.168704,53.081512,15.189069,3.631056,17.827982,6.698886,18.635617,0.0,13.318704,165.95720799999998,1,10,0.0,0.0,21,37,41,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2
56,100.0,0.3507014028056112,0.9447895791583169,0.1687374749498998,0.8817635270541082,51.15110220440881,13,0.0,0.0,0.0,2.983632,12.128838000000002,20.734288,4.10112,70.63212399999999,14.926425,3.681216000000001,20.240898,6.208888,18.420402,0.0,13.17318,187.231011,1,13,65.0,0.0,16,26,38,0,0,0,0,0,0,0,0,3,0,0,1,6,0,3
57,100.0,0.6072144288577155,0.244188376753507,0.1651302605210421,0.5871743486973948,69.56953907815631,16,0.0,0.0,0.0,2.848105,11.636574,18.944136,4.104192,61.443668,14.118642,3.614160000000001,18.00842,6.4030000000000005,18.720702,0.0,13.313636,173.15523499999998,2,15,0.0,0.0,9,33,39,0,0,0,0,0,0,0,0,0,1,0,0,11,1,3
58,100.0,0.6793587174348699,0.851503006012024,0.0513026052104208,0.6613226452905812,25.525450901803605,7,0.0,0.0,0.0,2.460885,10.50619,9.088464,4.150272,37.34876,14.332422,3.732432,16.82319,6.232478,18.469451,0.0,13.237616,136.38216,2,6,2.0,0.0,20,33,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
59,100.0,0.761122244488978,0.3013026052104208,0.0869739478957915,0.1943887775551102,39.93987975951904,11,0.0,0.0,0.0,2.450695,10.73409,12.137624,4.43904,41.14974,14.288139,3.492192,17.523714,6.48388,18.62861,0.0,13.228204,144.555928,1,11,0.0,0.0,22,37,41,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
60,100.0,0.9150300601202406,0.4212424849699399,0.0008016032064128,0.0440881763527054,66.56653306613225,13,0.0,0.0,0.0,1.6456849999999998,10.811576,5.350784,3.376128,23.004192,11.948775,3.0940800000000004,13.791124,5.5631960000000005,18.462444,0.0,12.91978,109.96776400000002,2,11,72.0,0.0,12,28,36,0,0,0,0,0,0,0,0,2,0,0,0,8,2,1
61,100.0,0.8092184368737476,0.6496993987975952,0.1354709418837675,0.2264529058116232,82.18216432865731,10,0.0,0.0,0.0,2.617811,12.356738000000002,11.665496,4.359168,54.965476,14.911155,3.5133120000000004,18.142864,6.192038,18.439421,0.0,12.900232,160.06371099999998,1,10,147.0,0.0,11,31,38,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1
62,100.0,0.6617234468937876,0.4688376753507013,0.1987975951903807,0.845691382765531,47.94789579158317,14,0.0,0.0,0.0,2.744167,11.989819,20.616256,4.002816,55.626516,14.398083,3.71448,18.11456,6.56813,18.816798,0.0,13.059512,169.65113700000003,2,12,3.0,0.0,21,24,40,0,0,0,0,0,0,0,0,1,1,0,0,10,0,2
63,100.0,0.5206412825651303,0.9809619238476954,0.1298597194388777,0.1823647294589178,15.715631262525047,13,0.0,0.0,0.0,2.712578,11.442859,15.560552,4.091904,58.00626,14.724861,3.725568,19.398854,6.6672080000000005,18.715697,0.0,13.420788,168.46712899999997,2,12,13.0,0.0,7,31,38,0,0,0,0,0,0,0,0,0,1,0,1,9,0,2
64,100.0,0.751503006012024,0.3736472945891783,0.1382765531062124,0.7915831663326653,83.58356713426853,9,0.0,0.0,0.0,2.727863,10.959711,15.816287999999998,4.40832,50.767872,14.072832,3.665904,17.927046,6.7426960000000005,18.511493,0.0,13.175352,158.775377,2,8,6.0,0.0,16,32,39,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4
65,100.0,0.9759519038076152,0.516432865731463,0.2,0.3226452905811623,24.9248496993988,15,0.0,0.0,0.0,2.646343,11.859916000000002,16.91792,4.141056,55.229892,14.251491,3.550272,18.956604,6.040388,18.667649,0.0,13.243408,165.50493899999998,2,14,19.0,0.0,19,33,37,0,0,0,0,0,0,0,0,1,0,0,1,9,1,3
66,100.0,0.268937875751503,0.4326653306613226,0.0372745490981963,0.3386773547094188,68.16813627254508,14,0.0,0.0,0.0,2.722768,11.05315,12.19664,4.094976,46.2728,14.193465,3.615744,17.827982,6.4791620000000005,18.640622,0.0,13.43744,150.53474900000003,3,12,14.0,0.0,15,29,39,0,0,0,0,0,0,0,0,0,1,0,2,9,2,0
67,100.0,0.2897795591182365,0.4497995991983967,0.006813627254509,0.0821643286573146,92.39238476953908,9,0.0,0.0,0.0,2.273389,10.800181,2.498344,3.806208,15.567492,13.662069,3.951552,16.653366,6.566782,18.747729,0.0,13.860256,108.387368,1,9,22.0,0.0,11,28,37,0,0,0,0,0,0,0,0,0,1,0,0,6,0,2
68,100.0,0.5623246492985972,0.6611222444889779,0.027254509018036,0.6152304609218436,52.75270541082164,23,0.0,0.0,0.0,2.443562,10.918689,4.81964,3.950592,19.533732,14.052981,3.726096,17.728918,6.32886,18.614596,0.0,13.377348,115.49501399999998,2,21,137.0,0.0,19,29,36,0,0,0,0,0,0,0,0,1,1,2,1,13,1,4
69,100.0,0.2929859719438878,0.9733466933867736,0.0617234468937875,0.9238476953907816,12.912825651302605,16,0.0,0.0,0.0,2.858295,12.151628,14.832688,4.230144,52.023848,14.225532,3.694944000000001,17.895204,6.485228,18.864846,0.0,13.493188,160.755545,1,16,3.0,0.0,11,24,36,0,0,0,0,0,0,0,0,0,0,0,1,10,4,1
70,100.0,0.8637274549098197,0.8457915831663326,0.0693386773547094,0.5410821643286573,93.39338677354708,11,0.0,0.0,0.0,2.504702,11.041755,8.616335999999999,4.174848,42.80234,14.440839,3.660624,17.477719999999998,6.471748,18.467449,0.0,13.501152,143.15951299999998,1,11,6.0,0.0,9,32,38,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1
71,100.0,0.7402805611222445,0.8572144288577154,0.0056112224448897,0.4048096192384769,83.98396793587173,10,0.0,0.0,0.0,2.101178,9.765515,1.357368,3.953664,22.442308,13.384155,3.489552,14.374894,6.09633,18.499481,0.0,13.536628,109.001073,2,8,45.0,0.0,13,29,41,0,0,0,0,0,0,0,0,1,0,0,1,6,1,1
72,100.0,0.7178356713426854,0.4345691382765531,0.1270541082164328,0.6072144288577155,93.7937875751503,12,0.0,0.0,0.0,2.807345,11.094172,14.06548,4.073472,49.049168,14.349219,3.695472,16.784271999999998,6.287746,18.676658,0.0,13.538076,154.42108,2,11,31.0,0.0,15,32,40,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5
73,100.0,0.5719438877755512,0.7467935871743486,0.1210420841683366,0.875751503006012,5.305210420841683,9,0.0,0.0,0.0,2.665704,10.89362,13.140896,4.325376,50.966184,13.833093,3.629472,17.28313,6.500056,18.455437,0.0,13.23834,154.931308,1,9,25.0,0.0,22,25,38,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2
74,100.0,0.2721442885771543,0.2042084168336673,0.1306613226452906,0.4849699398797595,0.1,15,0.0,0.0,0.0,2.025772,10.66572,14.675311999999998,3.704832,52.982356,12.156447,3.1996800000000003,14.951588,5.69193,18.611593,0.0,12.18492,150.85015,2,14,1.0,0.0,17,36,42,0,0,0,0,0,0,0,0,1,0,0,1,10,3,0
